RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVERAGE,TOTAL SG:APP,MEASURED ROUNDS,year,measure
14,14,Cameron Percy,73,0.589,34.741,59,2010,sg_app_green
15,15,Rocco Mediate,71,0.568,34.632,61,2010,sg_app_green
16,16,Heath Slocum,97,0.546,39.877,73,2010,sg_app_green
17,17,Padraig Harrington,57,0.524,23.077,44,2010,sg_app_green
18,18,Nick Watney,91,0.517,35.706,69,2010,sg_app_green
19,19,Bill Haas,87,0.515,38.651,75,2010,sg_app_green
20,20,K.J. Choi,82,0.507,30.948,61,2010,sg_app_green
21,21,Geoff Ogilvy,62,0.488,24.41,50,2010,sg_app_green
22,22,Paul Casey,64,0.483,21.26,44,2010,sg_app_green
23,23,Mike Weir,59,0.466,18.651,40,2010,sg_app_green
24,24,Alex Cejka,81,0.464,31.584,68,2010,sg_app_green
25,25,Scott Verplank,74,0.456,25.523,56,2010,sg_app_green
26,26,John Senden,103,0.455,39.573,87,2010,sg_app_green
27,27,D.J. Trahan,92,0.45,36.911,82,2010,sg_app_green
28,28,Brett Quigley,96,0.425,37.379,88,2010,sg_app_green
29,29,Billy Mayfair,78,0.424,27.542,65,2010,sg_app_green
T30,T30,Kris Blanks,91,0.417,30.883,74,2010,sg_app_green
T30,T30,Marc Leishman,87,0.417,30.009,72,2010,sg_app_green
32,32,Spencer Levin,110,0.413,40.481,98,2010,sg_app_green
33,33,Cliff Kresge,50,0.41,18.472,45,2010,sg_app_green
34,34,Rickie Fowler,98,0.395,32.798,83,2010,sg_app_green
35,35,Ben Crane,85,0.379,25.012,66,2010,sg_app_green
36,36,Paul Stankowski,62,0.377,19.967,53,2010,sg_app_green
37,37,Davis Love III,79,0.364,24.037,66,2010,sg_app_green
38,38,Mark Calcavecchia,50,0.363,11.966,33,2010,sg_app_green
T39,T39,Matt Kuchar,97,0.336,25.185,75,2010,sg_app_green
T39,T39,Jimmy Walker,82,0.336,23.54,70,2010,sg_app_green
41,41,Briny Baird,87,0.334,26.41,79,2010,sg_app_green
T42,T42,Kevin Na,94,0.333,25.274,76,2010,sg_app_green
T42,T42,Vaughn Taylor,87,0.333,26.329,79,2010,sg_app_green
44,44,Charles Warren,64,0.327,17.979,55,2010,sg_app_green
45,45,Jason Bohn,84,0.324,23.981,74,2010,sg_app_green
46,46,Johnson Wagner,85,0.323,23.927,74,2010,sg_app_green
47,47,Charley Hoffman,85,0.317,24.37,77,2010,sg_app_green
48,48,Stewart Cink,84,0.309,20.068,65,2010,sg_app_green
49,49,Freddie Jacobson,83,0.302,23.276,77,2010,sg_app_green
50,50,Justin Leonard,89,0.299,21.51,72,2010,sg_app_green
51,51,Joe Durant,67,0.296,16.846,57,2010,sg_app_green
52,52,Aron Price,70,0.291,18.033,62,2010,sg_app_green
53,53,Dustin Johnson,83,0.288,18.12,63,2010,sg_app_green
54,54,Charlie Wi,95,0.28,24.891,89,2010,sg_app_green
55,55,Rory McIlroy,54,0.271,10.836,40,2010,sg_app_green
56,56,Garrett Willis,82,0.261,18.557,71,2010,sg_app_green
57,57,Bo Van Pelt,104,0.26,22.641,87,2010,sg_app_green
58,58,Jerry Kelly,99,0.246,20.185,82,2010,sg_app_green
59,59,Paul Goydos,78,0.244,16.121,66,2010,sg_app_green
60,60,Bryce Molder,84,0.235,17.137,73,2010,sg_app_green
61,61,Rich Barcelo,70,0.228,13.242,58,2010,sg_app_green
62,62,Tom Pernice Jr.,74,0.225,13.07,58,2010,sg_app_green
63,63,Zach Johnson,93,0.221,16.591,75,2010,sg_app_green
64,64,Michael Bradley,77,0.219,14.877,68,2010,sg_app_green
65,65,Jeff Quinney,91,0.207,16.594,80,2010,sg_app_green
66,66,David Duval,71,0.202,11.296,56,2010,sg_app_green
67,67,Sergio Garcia,58,0.199,7.157,36,2010,sg_app_green
68,68,Sean O'Hair,84,0.198,12.899,65,2010,sg_app_green
69,69,Chris DiMarco,88,0.196,15.289,78,2010,sg_app_green
70,70,Lee Janzen,77,0.192,13.434,70,2010,sg_app_green
71,71,D.A. Points,90,0.191,15.088,79,2010,sg_app_green
72,72,Retief Goosen,75,0.185,9.788,53,2010,sg_app_green
73,73,Shaun Micheel,70,0.182,9.624,53,2010,sg_app_green
74,74,Garth Mulroy,53,0.178,7.462,42,2010,sg_app_green
75,75,Will MacKenzie,72,0.177,12.056,68,2010,sg_app_green
76,76,Jason Dufner,87,0.176,12.171,69,2010,sg_app_green
77,77,George McNeill,79,0.175,12.232,70,2010,sg_app_green
78,78,Justin Rose,78,0.168,11.734,70,2010,sg_app_green
79,79,Brian Gay,101,0.159,13.004,82,2010,sg_app_green
80,80,Dean Wilson,54,0.158,7.436,47,2010,sg_app_green
81,81,Kenny Perry,69,0.151,8.461,56,2010,sg_app_green
T82,T82,Bob Estes,79,0.143,10.144,71,2010,sg_app_green
T82,T82,Martin Laird,91,0.143,11.294,79,2010,sg_app_green
84,84,Bubba Watson,77,0.14,9.376,67,2010,sg_app_green
85,85,Lucas Glover,75,0.138,8.122,59,2010,sg_app_green
86,86,David Toms,86,0.122,8.507,70,2010,sg_app_green
87,87,Kevin Stadler,86,0.12,8.613,72,2010,sg_app_green
88,88,Graham DeLaet,88,0.111,8.45,76,2010,sg_app_green
89,89,Brett Wetterich,54,0.106,5.594,53,2010,sg_app_green
90,90,Henrik Bjornstad,72,0.096,5.671,59,2010,sg_app_green
91,91,Brian Davis,101,0.089,7.887,89,2010,sg_app_green
92,92,Brandt Snedeker,89,0.088,6.606,75,2010,sg_app_green
T93,T93,Michael Connell,89,0.081,6.266,77,2010,sg_app_green
T93,T93,Nicholas Thompson,88,0.081,6.208,77,2010,sg_app_green
T95,T95,Stuart Appleby,101,0.077,6.736,88,2010,sg_app_green
T95,T95,Chris Stroud,90,0.077,5.564,72,2010,sg_app_green
97,97,Hunter Mahan,85,0.069,4.638,67,2010,sg_app_green
98,98,Jeff Overton,89,0.064,4.556,71,2010,sg_app_green
99,99,Greg Chalmers,93,0.06,5.26,87,2010,sg_app_green
T100,T100,James Nitties,92,0.058,4.69,81,2010,sg_app_green
T100,T100,Boo Weekley,88,0.058,4.29,74,2010,sg_app_green
T102,T102,Stephen Ames,75,0.054,3.754,69,2010,sg_app_green
T102,T102,Ben Curtis,78,0.054,3.55,66,2010,sg_app_green
T102,T102,Jason Day,82,0.054,3.848,71,2010,sg_app_green
T102,T102,Kevin Sutherland,86,0.054,4.231,78,2010,sg_app_green
106,106,Woody Austin,93,0.048,4.006,83,2010,sg_app_green
T107,T107,Jonathan Byrd,85,0.046,3.793,82,2010,sg_app_green
T107,T107,Charles Howell III,103,0.046,4.177,90,2010,sg_app_green
T109,T109,Troy Matteson,84,0.042,3.275,78,2010,sg_app_green
T109,T109,Omar Uresti,74,0.042,2.543,61,2010,sg_app_green
111,111,Tim Petrovic,105,0.031,2.914,94,2010,sg_app_green
112,112,Jay Williamson,76,0.028,1.726,61,2010,sg_app_green
T113,T113,J.B. Holmes,100,0.026,2.322,88,2010,sg_app_green
T113,T113,Ryan Moore,80,0.026,1.578,61,2010,sg_app_green
115,115,Robert Garrigus,71,0.025,1.516,61,2010,sg_app_green
T116,T116,John Merrick,109,0.01,0.927,92,2010,sg_app_green
T116,T116,Ryan Palmer,84,0.01,0.708,71,2010,sg_app_green
118,118,Richard Johnson,90,0.006,0.446,73,2010,sg_app_green
119,119,Trevor Immelman,55,0.005,0.206,43,2010,sg_app_green
120,120,Pat Perez,90,-0.001,-0.059,83,2010,sg_app_green
121,121,Steve Marino,81,-0.016,-1.009,63,2010,sg_app_green
122,122,Cameron Beckman,68,-0.02,-1.17,59,2010,sg_app_green
123,123,Ángel Cabrera,64,-0.027,-1.394,51,2010,sg_app_green
124,124,Jeff Gove,57,-0.045,-1.96,44,2010,sg_app_green
125,125,Webb Simpson,98,-0.046,-4.189,92,2010,sg_app_green
126,126,Cameron Tringale,55,-0.055,-2.48,45,2010,sg_app_green
127,127,Jeff Maggert,76,-0.06,-3.801,63,2010,sg_app_green
128,128,Scott Piercy,88,-0.065,-5.268,81,2010,sg_app_green
T129,T129,Brenden Pappas,66,-0.074,-4.058,55,2010,sg_app_green
T129,T129,John Rollins,81,-0.074,-5.574,75,2010,sg_app_green
131,131,Vance Veazey,58,-0.084,-4.036,48,2010,sg_app_green
132,132,Roland Thatcher,72,-0.095,-6.434,68,2010,sg_app_green
133,133,Andres Romero,73,-0.101,-7.283,72,2010,sg_app_green
134,134,Greg Owen,69,-0.103,-6.404,62,2010,sg_app_green
135,135,Brent Delahoussaye,57,-0.114,-5.348,47,2010,sg_app_green
136,136,Chad Collins,87,-0.116,-8.728,75,2010,sg_app_green
137,137,Michael Letzig,84,-0.121,-9.673,80,2010,sg_app_green
138,138,Jeev Milkha Singh,59,-0.139,-7.205,52,2010,sg_app_green
139,139,Josh Teater,101,-0.142,-13.074,92,2010,sg_app_green
140,140,Carl Pettersson,99,-0.152,-12.629,83,2010,sg_app_green
T141,T141,Mathew Goggin,85,-0.177,-13.435,76,2010,sg_app_green
T141,T141,Chris Riley,73,-0.177,-11.146,63,2010,sg_app_green
T143,T143,J.J. Henry,92,-0.19,-15.032,79,2010,sg_app_green
T143,T143,Joe Ogilvie,99,-0.19,-16.35,86,2010,sg_app_green
145,145,Steve Elkington,74,-0.191,-11.274,59,2010,sg_app_green
146,146,Nathan Green,86,-0.192,-15.571,81,2010,sg_app_green
147,147,Ryuji Imada,90,-0.207,-17.369,84,2010,sg_app_green
148,148,Tim Herron,79,-0.211,-14.569,69,2010,sg_app_green
149,149,Rory Sabbatini,79,-0.218,-14.618,67,2010,sg_app_green
150,150,Matt Jones,89,-0.219,-17.519,80,2010,sg_app_green
151,151,Roger Tambellini,77,-0.235,-14.598,62,2010,sg_app_green
T152,T152,Mathias Grönberg,61,-0.236,-11.791,50,2010,sg_app_green
T152,T152,Kevin Streelman,90,-0.236,-18.881,80,2010,sg_app_green
154,154,Michael Sim,64,-0.237,-12.567,53,2010,sg_app_green
155,155,Chris Couch,66,-0.242,-14.274,59,2010,sg_app_green
156,156,Y.E. Yang,72,-0.252,-14.6,58,2010,sg_app_green
157,157,James Driscoll,78,-0.26,-19.245,74,2010,sg_app_green
158,158,Bill Lunde,79,-0.263,-17.63,67,2010,sg_app_green
T159,T159,Matt Every,60,-0.292,-14.899,51,2010,sg_app_green
T159,T159,Mark Wilson,87,-0.292,-23.044,79,2010,sg_app_green
161,161,Tom Gillis,97,-0.297,-26.69,90,2010,sg_app_green
162,162,Alex Prugh,88,-0.304,-24.348,80,2010,sg_app_green
163,163,Steve Lowery,67,-0.31,-17.333,56,2010,sg_app_green
164,164,John Mallinger,78,-0.323,-21.011,65,2010,sg_app_green
165,165,Derek Lamely,81,-0.332,-21.237,64,2010,sg_app_green
166,166,Rod Pampling,77,-0.356,-24.896,70,2010,sg_app_green
167,167,John Daly,63,-0.374,-17.566,47,2010,sg_app_green
168,168,J.P. Hayes,79,-0.4,-27.179,68,2010,sg_app_green
169,169,Ted Purdy,86,-0.405,-30.34,75,2010,sg_app_green
170,170,David Lutterus,69,-0.439,-24.564,56,2010,sg_app_green
171,171,Jarrod Lyle,54,-0.441,-20.289,46,2010,sg_app_green
172,172,Troy Merritt,86,-0.45,-34.678,77,2010,sg_app_green
173,173,Craig Bowden,56,-0.458,-22.005,48,2010,sg_app_green
174,174,Justin Bolli,55,-0.463,-19.436,42,2010,sg_app_green
175,175,Steve Flesch,78,-0.493,-32.034,65,2010,sg_app_green
176,176,Chris Tidland,77,-0.508,-34.547,68,2010,sg_app_green
177,177,Scott McCarron,90,-0.529,-43.88,83,2010,sg_app_green
178,178,Andrew McLardy,52,-0.536,-23.585,44,2010,sg_app_green
179,179,Martin Flores,75,-0.553,-35.393,64,2010,sg_app_green
180,180,Greg Kraft,52,-0.572,-22.319,39,2010,sg_app_green
181,181,Brad Faxon,58,-0.622,-29.869,48,2010,sg_app_green
182,182,Chris Wilson,65,-0.629,-32.688,52,2010,sg_app_green
183,183,Steve Wheatcroft,74,-0.65,-37.689,58,2010,sg_app_green
184,184,Skip Kendall,58,-0.651,-31.895,49,2010,sg_app_green
185,185,Ian Poulter,55,-0.655,-22.262,34,2010,sg_app_green
186,186,Blake Adams,84,-0.726,-54.425,75,2010,sg_app_green
187,187,Brian Stuard,81,-0.77,-54.704,71,2010,sg_app_green
188,188,Aaron Baddeley,94,-0.797,-70.141,88,2010,sg_app_green
189,189,Matt Bettencourt,91,-0.831,-58.16,70,2010,sg_app_green
190,190,Kevin Johnson,62,-0.895,-43.863,49,2010,sg_app_green
191,191,Daniel Chopra,74,-1.07,-71.659,67,2010,sg_app_green
192,192,Jerod Turner,54,-1.179,-47.168,40,2010,sg_app_green
1,1,Luke Donald,73,1.094,56.9,52,2011,sg_app_green
2,2,Chad Campbell,99,0.987,85.887,87,2011,sg_app_green
3,3,Phil Mickelson,79,0.9,52.18,58,2011,sg_app_green
4,4,Webb Simpson,98,0.755,62.666,83,2011,sg_app_green
5,5,Matt Kuchar,94,0.698,49.586,71,2011,sg_app_green
6,6,K.J. Choi,77,0.689,39.951,58,2011,sg_app_green
7,7,David Toms,78,0.669,39.486,59,2011,sg_app_green
8,8,Rory Sabbatini,85,0.657,40.089,61,2011,sg_app_green
9,9,Jim Furyk,87,0.643,44.997,70,2011,sg_app_green
10,10,Ernie Els,71,0.635,37.484,59,2011,sg_app_green
11,11,Chris Kirk,87,0.611,47.031,77,2011,sg_app_green
12,12,Nick Watney,80,0.604,37.476,62,2011,sg_app_green
13,13,Woody Austin,59,0.588,29.384,50,2011,sg_app_green
14,14,Ricky Barnes,78,0.584,37.364,64,2011,sg_app_green
15,15,Kris Blanks,92,0.576,47.846,83,2011,sg_app_green
16,16,Steve Stricker,70,0.538,28.535,53,2011,sg_app_green
17,17,Davis Love III,70,0.528,27.453,52,2011,sg_app_green
18,18,Kyle Stanley,98,0.515,41.228,80,2011,sg_app_green
T19,T19,Spencer Levin,113,0.508,47.745,94,2011,sg_app_green
T19,T19,Justin Rose,79,0.508,32,63,2011,sg_app_green
T21,T21,Robert Allenby,84,0.494,34.568,70,2011,sg_app_green
T21,T21,Joe Durant,71,0.494,31.596,64,2011,sg_app_green
23,23,Brian Davis,105,0.493,45.312,92,2011,sg_app_green
24,24,Boo Weekley,66,0.492,28.053,57,2011,sg_app_green
25,25,Chez Reavie,92,0.461,37.832,82,2011,sg_app_green
T26,T26,Aron Price,58,0.453,22.201,49,2011,sg_app_green
T26,T26,John Senden,94,0.453,36.674,81,2011,sg_app_green
28,28,Paul Goydos,81,0.452,33.463,74,2011,sg_app_green
29,29,Michael Bradley,74,0.448,26.436,59,2011,sg_app_green
30,30,D.J. Trahan,91,0.405,33.626,83,2011,sg_app_green
31,31,Kevin Stadler,88,0.4,29.176,73,2011,sg_app_green
32,32,Camilo Villegas,69,0.399,22.77,57,2011,sg_app_green
33,33,Stewart Cink,72,0.396,20.59,52,2011,sg_app_green
T34,T34,J.B. Holmes,57,0.388,18.218,47,2011,sg_app_green
T34,T34,Robert Karlsson,61,0.388,17.456,45,2011,sg_app_green
36,36,Chris DiMarco,93,0.383,31.432,82,2011,sg_app_green
37,37,Gary Woodland,93,0.38,26.608,70,2011,sg_app_green
38,38,Zach Johnson,79,0.349,22.35,64,2011,sg_app_green
39,39,Bo Van Pelt,92,0.344,24.433,71,2011,sg_app_green
40,40,Heath Slocum,89,0.339,25.113,74,2011,sg_app_green
41,41,Charles Howell III,108,0.333,30.309,91,2011,sg_app_green
T42,T42,Brendon de Jonge,105,0.312,28.683,92,2011,sg_app_green
T42,T42,Sergio Garcia,61,0.312,14.043,45,2011,sg_app_green
44,44,Kevin Streelman,90,0.305,21.631,71,2011,sg_app_green
45,45,Charl Schwartzel,58,0.287,11.481,40,2011,sg_app_green
46,46,Kevin Na,84,0.286,19.426,68,2011,sg_app_green
47,47,Robert Garrigus,83,0.28,19.33,69,2011,sg_app_green
48,48,Jimmy Walker,79,0.271,20.627,76,2011,sg_app_green
49,49,Brandt Jobe,100,0.262,21.216,81,2011,sg_app_green
50,50,Vijay Singh,79,0.26,18.722,72,2011,sg_app_green
51,51,Alex Cejka,59,0.259,12.185,47,2011,sg_app_green
52,52,Briny Baird,60,0.252,12.363,49,2011,sg_app_green
T53,T53,Jonathan Byrd,83,0.248,17.871,72,2011,sg_app_green
T53,T53,Jason Dufner,78,0.248,16.135,65,2011,sg_app_green
55,55,Scott Stallings,84,0.244,16.866,69,2011,sg_app_green
56,56,Arjun Atwal,91,0.241,20.024,83,2011,sg_app_green
57,57,Scott Piercy,78,0.24,15.122,63,2011,sg_app_green
58,58,Martin Laird,77,0.234,14.49,62,2011,sg_app_green
59,59,Chris Stroud,88,0.23,17.957,78,2011,sg_app_green
60,60,Ian Poulter,52,0.222,8.673,39,2011,sg_app_green
61,61,Retief Goosen,50,0.212,8.472,40,2011,sg_app_green
T62,T62,Padraig Harrington,60,0.209,9.404,45,2011,sg_app_green
T62,T62,Brendan Steele,89,0.209,16.123,77,2011,sg_app_green
64,64,Charley Hoffman,93,0.2,14.791,74,2011,sg_app_green
65,65,Shane Bertsch,62,0.199,10.34,52,2011,sg_app_green
66,66,Aaron Baddeley,77,0.196,12.17,62,2011,sg_app_green
67,67,Dustin Johnson,72,0.195,10.519,54,2011,sg_app_green
68,68,Rickie Fowler,84,0.194,12.834,66,2011,sg_app_green
69,69,Bubba Watson,85,0.193,11.397,59,2011,sg_app_green
70,70,Ryan Moore,79,0.192,11.506,60,2011,sg_app_green
T71,T71,Brandt Snedeker,85,0.191,12.783,67,2011,sg_app_green
T71,T71,Vaughn Taylor,89,0.191,15.813,83,2011,sg_app_green
73,73,Steve Marino,76,0.184,11.406,62,2011,sg_app_green
T74,T74,Jason Bohn,74,0.167,11.17,67,2011,sg_app_green
T74,T74,Tommy Gainey,104,0.167,15.228,91,2011,sg_app_green
76,76,Ben Crane,76,0.162,10.067,62,2011,sg_app_green
77,77,Jerry Kelly,85,0.161,10.939,68,2011,sg_app_green
78,78,Carl Pettersson,95,0.147,13.207,90,2011,sg_app_green
79,79,Sean O'Hair,71,0.14,8.422,60,2011,sg_app_green
80,80,John Merrick,71,0.134,8.019,60,2011,sg_app_green
81,81,Nick O'Hern,89,0.127,9.677,76,2011,sg_app_green
82,82,Ángel Cabrera,50,0.126,4.402,35,2011,sg_app_green
83,83,John Rollins,85,0.124,8.925,72,2011,sg_app_green
84,84,Brian Gay,90,0.117,8.629,74,2011,sg_app_green
85,85,Billy Mayfair,94,0.116,9.877,85,2011,sg_app_green
86,86,Freddie Jacobson,92,0.105,7.322,70,2011,sg_app_green
87,87,Anthony Kim,72,0.103,5.956,58,2011,sg_app_green
88,88,Adam Scott,60,0.102,4.603,45,2011,sg_app_green
89,89,Trevor Immelman,84,0.085,5.728,67,2011,sg_app_green
90,90,Kevin Chappell,78,0.082,5.006,61,2011,sg_app_green
91,91,J.J. Henry,96,0.08,6.356,79,2011,sg_app_green
92,92,Dean Wilson,62,0.073,4.148,57,2011,sg_app_green
93,93,Joseph Bramlett,73,0.068,4.157,61,2011,sg_app_green
94,94,Hunter Mahan,92,0.066,5.024,76,2011,sg_app_green
95,95,David Duval,67,0.065,3.751,58,2011,sg_app_green
96,96,Lucas Glover,74,0.052,3.178,61,2011,sg_app_green
97,97,Bill Haas,93,0.044,3.139,72,2011,sg_app_green
98,98,Michael Connell,76,0.042,3.052,72,2011,sg_app_green
99,99,George McNeill,69,0.039,2.263,58,2011,sg_app_green
100,100,Marc Leishman,87,0.034,2.713,80,2011,sg_app_green
T101,T101,Stephen Ames,69,0.029,1.731,60,2011,sg_app_green
T101,T101,Graeme McDowell,50,0.029,1.089,37,2011,sg_app_green
T101,T101,Geoff Ogilvy,69,0.029,1.558,54,2011,sg_app_green
104,104,Bill Lunde,92,0.027,2.106,77,2011,sg_app_green
105,105,Jason Day,76,0.026,1.541,59,2011,sg_app_green
106,106,David Hearn,88,0.016,1.237,76,2011,sg_app_green
107,107,Jim Herman,69,0.011,0.599,57,2011,sg_app_green
108,108,Alexandre Rocha,65,0.005,0.236,49,2011,sg_app_green
109,109,David Mathis,83,0.003,0.218,70,2011,sg_app_green
110,110,Sung Kang,63,-0.003,-0.15,51,2011,sg_app_green
111,111,Kent Jones,76,-0.008,-0.535,67,2011,sg_app_green
112,112,Scott Gutschewski,67,-0.013,-0.729,55,2011,sg_app_green
113,113,Paul Stankowski,78,-0.014,-0.926,65,2011,sg_app_green
114,114,Mark Wilson,89,-0.017,-1.183,70,2011,sg_app_green
115,115,William McGirt,103,-0.021,-1.899,92,2011,sg_app_green
116,116,Harrison Frazar,58,-0.025,-1.032,42,2011,sg_app_green
117,117,Garrett Willis,71,-0.037,-2.371,64,2011,sg_app_green
118,118,Andres Romero,77,-0.038,-2.568,68,2011,sg_app_green
119,119,Pat Perez,76,-0.048,-3.391,70,2011,sg_app_green
120,120,Greg Chalmers,88,-0.057,-4.484,79,2011,sg_app_green
121,121,Cameron Beckman,71,-0.061,-3.893,64,2011,sg_app_green
122,122,Ben Curtis,66,-0.063,-3.886,62,2011,sg_app_green
123,123,Ryan Palmer,82,-0.064,-3.854,60,2011,sg_app_green
124,124,Justin Leonard,82,-0.07,-5.176,74,2011,sg_app_green
125,125,Ryuji Imada,83,-0.085,-6.479,76,2011,sg_app_green
126,126,Troy Matteson,91,-0.089,-7.207,81,2011,sg_app_green
127,127,Marc Turnesa,54,-0.092,-4.209,46,2011,sg_app_green
128,128,D.A. Points,89,-0.097,-7.205,74,2011,sg_app_green
129,129,Alex Prugh,82,-0.109,-7.733,71,2011,sg_app_green
130,130,Y.E. Yang,63,-0.111,-4.647,42,2011,sg_app_green
T131,T131,D.J. Brigman,67,-0.119,-6.54,55,2011,sg_app_green
T131,T131,Jeff Overton,92,-0.119,-8.707,73,2011,sg_app_green
T131,T131,Johnson Wagner,81,-0.119,-8.317,70,2011,sg_app_green
134,134,Tim Herron,85,-0.122,-9.371,77,2011,sg_app_green
135,135,Cameron Tringale,110,-0.133,-12.943,97,2011,sg_app_green
136,136,Bryce Molder,82,-0.138,-9.785,71,2011,sg_app_green
137,137,Hunter Haas,96,-0.141,-11.993,85,2011,sg_app_green
138,138,Fabián Gómez,84,-0.146,-10.086,69,2011,sg_app_green
139,139,Stuart Appleby,65,-0.152,-9.123,60,2011,sg_app_green
140,140,Tag Ridings,87,-0.165,-12.209,74,2011,sg_app_green
141,141,Rod Pampling,72,-0.18,-10.802,60,2011,sg_app_green
142,142,Bobby Gates,82,-0.183,-12.245,67,2011,sg_app_green
143,143,Andres Gonzales,60,-0.184,-8.468,46,2011,sg_app_green
T144,T144,Matt McQuillan,59,-0.188,-9.021,48,2011,sg_app_green
T144,T144,Jim Renner,65,-0.188,-9.983,53,2011,sg_app_green
146,146,Justin Hicks,60,-0.192,-8.435,44,2011,sg_app_green
147,147,Tom Gillis,55,-0.212,-10.591,50,2011,sg_app_green
148,148,Nathan Green,81,-0.225,-15.766,70,2011,sg_app_green
149,149,James Driscoll,71,-0.226,-13.778,61,2011,sg_app_green
150,150,Joe Ogilvie,75,-0.236,-14.372,61,2011,sg_app_green
151,151,Jhonattan Vegas,84,-0.246,-17.244,70,2011,sg_app_green
152,152,Tim Petrovic,88,-0.247,-19.05,77,2011,sg_app_green
153,153,Rich Beem,53,-0.257,-11.811,46,2011,sg_app_green
154,154,Roland Thatcher,67,-0.259,-15.792,61,2011,sg_app_green
155,155,Lee Janzen,62,-0.264,-13.224,50,2011,sg_app_green
156,156,Billy Horschel,75,-0.29,-17.96,62,2011,sg_app_green
T157,T157,Ben Martin,74,-0.301,-19.557,65,2011,sg_app_green
T157,T157,Chris Riley,76,-0.301,-20.482,68,2011,sg_app_green
159,159,Matt Bettencourt,84,-0.309,-23.758,77,2011,sg_app_green
160,160,Shaun Micheel,77,-0.319,-20.706,65,2011,sg_app_green
161,161,Michael Thompson,79,-0.321,-22.163,69,2011,sg_app_green
162,162,Keegan Bradley,91,-0.33,-25.443,77,2011,sg_app_green
163,163,Richard Johnson,64,-0.335,-18.101,54,2011,sg_app_green
164,164,Chris Couch,73,-0.345,-23.448,68,2011,sg_app_green
165,165,Steve Flesch,88,-0.367,-28.636,78,2011,sg_app_green
166,166,Josh Teater,104,-0.39,-35.888,92,2011,sg_app_green
167,167,J.P. Hayes,56,-0.406,-19.492,48,2011,sg_app_green
168,168,Michael Putnam,67,-0.418,-22.147,53,2011,sg_app_green
169,169,Daniel Summerhays,75,-0.434,-28.673,66,2011,sg_app_green
170,170,Blake Adams,116,-0.453,-47.547,105,2011,sg_app_green
171,171,Troy Merritt,63,-0.468,-26.65,57,2011,sg_app_green
172,172,Jarrod Lyle,83,-0.505,-36.363,72,2011,sg_app_green
173,173,Matt Jones,71,-0.506,-32.357,64,2011,sg_app_green
174,174,Nate Smith,66,-0.547,-28.992,53,2011,sg_app_green
175,175,Charlie Wi,83,-0.608,-46.838,77,2011,sg_app_green
176,176,Martin Piller,63,-0.61,-31.727,52,2011,sg_app_green
177,177,Zack Miller,86,-0.612,-45.912,75,2011,sg_app_green
178,178,Steven Bowditch,86,-0.615,-47.945,78,2011,sg_app_green
179,179,Derek Lamely,65,-0.636,-36.874,58,2011,sg_app_green
180,180,Will Strickler,51,-0.648,-27.845,43,2011,sg_app_green
181,181,Steve Elkington,50,-0.651,-27.34,42,2011,sg_app_green
182,182,Colt Knost,80,-0.672,-45.04,67,2011,sg_app_green
183,183,Rocco Mediate,53,-0.682,-32.755,48,2011,sg_app_green
184,184,Kevin Kisner,70,-0.707,-40.32,57,2011,sg_app_green
185,185,Bio Kim,71,-0.838,-48.607,58,2011,sg_app_green
186,186,Scott McCarron,65,-1.24,-66.955,54,2011,sg_app_green
1,1,Tiger Woods,69,1.224,58.772,48,2012,sg_app_green
2,2,Rory McIlroy,60,1.002,40.095,40,2012,sg_app_green
3,3,Steve Stricker,73,0.898,48.511,54,2012,sg_app_green
4,4,Justin Rose,69,0.84,44.515,53,2012,sg_app_green
5,5,Jim Furyk,85,0.83,53.923,65,2012,sg_app_green
6,6,Brendon de Jonge,115,0.754,76.931,102,2012,sg_app_green
7,7,Chad Campbell,84,0.751,54.857,73,2012,sg_app_green
8,8,Kevin Stadler,85,0.711,49.738,70,2012,sg_app_green
9,9,Lee Westwood,60,0.681,27.237,40,2012,sg_app_green
10,10,Robert Garrigus,89,0.68,50.288,74,2012,sg_app_green
11,11,Bo Van Pelt,84,0.665,43.226,65,2012,sg_app_green
12,12,Graeme McDowell,55,0.641,24.351,38,2012,sg_app_green
13,13,Dustin Johnson,70,0.638,33.823,53,2012,sg_app_green
14,14,Davis Love III,64,0.635,33.041,52,2012,sg_app_green
15,15,Nick Watney,97,0.586,44.568,76,2012,sg_app_green
16,16,Luke Donald,63,0.582,27.931,48,2012,sg_app_green
17,17,Phil Mickelson,79,0.566,33.958,60,2012,sg_app_green
18,18,Marc Leishman,84,0.559,42.474,76,2012,sg_app_green
19,19,Kris Blanks,65,0.558,33.464,60,2012,sg_app_green
20,20,Robert Allenby,76,0.537,35.436,66,2012,sg_app_green
21,21,Vijay Singh,99,0.52,42.107,81,2012,sg_app_green
22,22,Jason Dufner,83,0.519,33.189,64,2012,sg_app_green
23,23,Ricky Barnes,92,0.499,40.938,82,2012,sg_app_green
24,24,Adam Scott,59,0.494,20.256,41,2012,sg_app_green
25,25,Matt Kuchar,86,0.49,32.366,66,2012,sg_app_green
26,26,Louis Oosthuizen,65,0.478,23.442,49,2012,sg_app_green
27,27,John Senden,81,0.473,29.315,62,2012,sg_app_green
28,28,Boo Weekley,74,0.466,27.038,58,2012,sg_app_green
29,29,Ernie Els,80,0.462,30.014,65,2012,sg_app_green
